,월,평일/주말,요일,시간대,오전/오후,주간/야간,사고유형,건수
669,03,주말,토,18시-20시,오후,야간,사망자수,4
670,03,주말,토,20시-22시,오후,야간,사망자수,1
671,03,주말,토,22시-24시,오후,야간,사망자수,3
672,03,주말,일,00시-02시,오전,야간,부상자수,137
673,03,주말,일,02시-04시,오전,야간,부상자수,71
674,03,주말,일,04시-06시,오전,야간,부상자수,56
675,03,주말,일,06시-08시,오전,야간,부상자수,49
676,03,주말,일,08시-10시,오전,주간,부상자수,104
677,03,주말,일,10시-12시,오전,주간,부상자수,217
678,03,주말,일,12시-14시,오후,주간,부상자수,346
679,03,주말,일,14시-16시,오후,주간,부상자수,404
680,03,주말,일,16시-18시,오후,주간,부상자수,361
681,03,주말,일,18시-20시,오후,야간,부상자수,362
682,03,주말,일,20시-22시,오후,야간,부상자수,247
683,03,주말,일,22시-24시,오후,야간,부상자수,192
684,03,평일,월,00시-02시,오전,야간,부상자수,88
685,03,평일,월,02시-04시,오전,야간,부상자수,60
686,03,평일,월,04시-06시,오전,야간,부상자수,61
687,03,평일,월,06시-08시,오전,야간,부상자수,240
688,03,평일,월,08시-10시,오전,주간,부상자수,485
689,03,평일,월,10시-12시,오전,주간,부상자수,363
690,03,평일,월,12시-14시,오후,주간,부상자수,420
691,03,평일,월,14시-16시,오후,주간,부상자수,468
692,03,평일,월,16시-18시,오후,주간,부상자수,524
693,03,평일,월,18시-20시,오후,야간,부상자수,569
694,03,평일,월,20시-22시,오후,야간,부상자수,349
695,03,평일,월,22시-24시,오후,야간,부상자수,280
696,03,평일,화,00시-02시,오전,야간,부상자수,128
697,03,평일,화,02시-04시,오전,야간,부상자수,33
698,03,평일,화,04시-06시,오전,야간,부상자수,67
699,03,평일,화,06시-08시,오전,야간,부상자수,252
700,03,평일,화,08시-10시,오전,주간,부상자수,439
701,03,평일,화,10시-12시,오전,주간,부상자수,416
702,03,평일,화,12시-14시,오후,주간,부상자수,385
703,03,평일,화,14시-16시,오후,주간,부상자수,473
704,03,평일,화,16시-18시,오후,주간,부상자수,521
705,03,평일,화,18시-20시,오후,야간,부상자수,573
706,03,평일,화,20시-22시,오후,야간,부상자수,321
707,03,평일,화,22시-24시,오후,야간,부상자수,312
708,03,평일,수,00시-02시,오전,야간,부상자수,105
709,03,평일,수,02시-04시,오전,야간,부상자수,39
710,03,평일,수,04시-06시,오전,야간,부상자수,87
711,03,평일,수,06시-08시,오전,야간,부상자수,246
712,03,평일,수,08시-10시,오전,주간,부상자수,430
713,03,평일,수,10시-12시,오전,주간,부상자수,369
714,03,평일,수,12시-14시,오후,주간,부상자수,424
715,03,평일,수,14시-16시,오후,주간,부상자수,474
716,03,평일,수,16시-18시,오후,주간,부상자수,513
717,03,평일,수,18시-20시,오후,야간,부상자수,506
718,03,평일,수,20시-22시,오후,야간,부상자수,358
719,03,평일,수,22시-24시,오후,야간,부상자수,277
720,03,평일,목,00시-02시,오전,야간,부상자수,74
721,03,평일,목,02시-04시,오전,야간,부상자수,41
722,03,평일,목,04시-06시,오전,야간,부상자수,63
723,03,평일,목,06시-08시,오전,야간,부상자수,184
724,03,평일,목,08시-10시,오전,주간,부상자수,279
725,03,평일,목,10시-12시,오전,주간,부상자수,286
726,03,평일,목,12시-14시,오후,주간,부상자수,322
727,03,평일,목,14시-16시,오후,주간,부상자수,335
728,03,평일,목,16시-18시,오후,주간,부상자수,387
729,03,평일,목,18시-20시,오후,야간,부상자수,412
730,03,평일,목,20시-22시,오후,야간,부상자수,307
731,03,평일,목,22시-24시,오후,야간,부상자수,266
732,03,평일,금,00시-02시,오전,야간,부상자수,107
733,03,평일,금,02시-04시,오전,야간,부상자수,45
734,03,평일,금,04시-06시,오전,야간,부상자수,63
735,03,평일,금,06시-08시,오전,야간,부상자수,186
736,03,평일,금,08시-10시,오전,주간,부상자수,401
